Item Num|Lattitude|Longitude|Price Bracket|Price|Address
719|-45.94999023|170.3226755|2|425000|8 Trecastell Street Brighton Dunedin
720|-43.54062862|172.6908679|2|365000|7 Barcelona Place Bromley Christchurch
723|-45.91296463|170.4822012|2|545000|130 Bedford Street Saint Clair Dunedin
725|-37.81098218|175.2868929|1|265000|11 Odette Street Bader Hamilton
728|-36.83656778|174.4319445|2|510000|23 Berridge Road Muriwai
729|-36.8767384|174.7139058|4|1080000|1/25 Fontenoy Street Mount Albert Auckland
731|-41.25502783|174.9343801|2|345000|47 Karamu Crescent Wainuiomata Lower Hutt
732|-36.92327318|174.8732272|4|950000|11 Mangos Place Pakuranga Auckland
733|-41.3401477|174.7750894|3|670000|19 Liffey Street Island Bay Wellington
734|-36.89604632|174.6469807|4|900000|1/4231 Great North Road Glendene Auckland
740|-37.68003577|176.2347655|3|630000|28 Crichton Terrace Mount Maunganui
743|-37.27905965|175.4940418|2|350000|49 Hayward Road Ngatea
744|-43.59230933|172.5675541|2|420000|3 Mallett Place Halswell Christchurch
746|-36.69952238|174.7331283|4|940000|1/70 Stredwick Drive Torbay Auckland
747|-40.3403627|175.6174297|2|400000|98 Florence Avenue Palmerston North
748|-40.283695|175.7563422|1|240000|246 Cambridge Avenue Ashhurst
749|-39.57971663|176.9148226|2|365000|243 State Highway 2 Clive
750|-40.96215123|175.6453722|1|230000|10 Patea Place Kuripuni Masterton
751|-35.7789809|174.4160536|2|515000|665 Whangarei Heads Road Tamaterau
753|-36.89681537|174.7023731|2|575000|1282B New North Road Avondale Auckland
755|-36.88070253|174.858335|3|670000|29 Maybury Street Point England Auckland
757|-36.92066943|174.7183898|5|1250000|141 White Swan Road Mount Roskill Auckland
758|-37.54766442|175.9138794|2|304000|3 Stewart Street Katikati
762|-41.11578537|174.872951|2|355000|20 Almora View Ascot Park Porirua
763|-43.53504343|172.6665257|2|330000|154 Bordesley Street Phillipstown Christchurch
764|-43.8834803|171.7332327|1|250000|166 Alford Forest Road Allenton Ashburton
765|-41.29527233|174.7235244|2|405000|40 Hazlewood Avenue Karori Wellington
766|-36.93067287|174.7416717|6|1580000|354 Hillsborough Road Hillsborough Auckland
767|-41.21806637|174.8706026|2|530000|20 Rakeiora Grove Korokoro Lower Hutt
768|-35.90463937|174.4499508|2|395000|5 Camellia Avenue Ruakaka
771|-36.9628338|174.8259577|3|710000|23 Ferguson Street Mangere East Auckland
772|-37.76237957|176.1062995|2|460000|309 Lakes Boulevard Pyes Pa Tauranga
774|-43.5058266|172.5901407|2|410000|132 Aorangi Road Bryndwr Christchurch
778|-37.74545318|175.2428843|2|415000|23 Cullimore Street Pukete Hamilton
779|-36.81886547|174.6336566|4|1130000|3 Bonnard Place West Harbour Auckland
782|-37.70766362|176.1188651|2|535000|54 Wakefield Drive Bethlehem Tauranga
784|-36.626852|174.735332|3|640000|108A Brightside Road Stanmore Bay Whangaparaoa
786|-36.92161365|174.7315939|4|1050000|33 Anita Avenue Mount Roskill Auckland
787|-37.54239602|175.9277276|2|450000|109A Park Road Katikati
790|-36.77335445|174.7644192|5|1380000|1/6 Fenwick Avenue Milford Auckland
793|-36.90522042|174.8041076|6|1550000|53 Rockfield Road Penrose Auckland
796|-41.32102593|174.8156329|2|380000|36 Ellesmere Avenue Miramar Wellington
797|-37.22071575|174.8970368|3|730000|46 Anzac Road Pukekohe
801|-37.25713317|174.9460033|2|460000|7 West Street Tuakau
802|-36.84446525|174.6017404|3|860000|39 Cityview Place Massey Auckland
808|-39.48066027|176.7987197|2|395000|717 Puketitiri Road Puketapu
813|-41.18406237|173.0642259|3|720000|10 Cliff Road Tasman
814|-41.79926123|172.3322894|1|220000|5 Grey Street Murchison
819|-39.59675262|174.284992|1|190000|5 Konini Place Hawera
820|-40.76005177|175.1667427|3|860000|19 Tararua Crescent Otaki
821|-41.2285067|174.8235841|2|350000|53 Link Road Newlands Wellington
824|-36.79407838|175.0399237|3|850000|8 Hillside Road Ostend Waiheke Island
825|-43.55817282|172.6206328|2|335000|2A Milton Street Somerfield Christchurch
828|-40.29048862|175.4250856|1|220000|54 Humber Street Rongotea
829|-39.62376587|176.8143592|1|134000|304 Ruru Place Camberley Hastings
832|-43.48001703|172.7086409|2|390000|28B Lamorna Road Parklands Christchurch
833|-42.40363037|173.6774452|1|215000|22 Bayview Street Kaikoura
834|-36.97591788|174.8183829|3|670000|27A Tidal Road Mangere Auckland
837|-39.5965265|176.8951232|1|270000|269 Farndon Road Clive
838|-38.33177272|175.1520392|1|165000|50 Hospital Road Te Kuiti
843|-39.51614188|176.8606349|2|410000|30 Wharerangi Road Tamatea Napier
844|-40.27136933|175.5869461|2|410000|1268 Roberts Line Bunnythorpe
847|-37.70139927|176.2868804|2|336000|22B Topaz Drive Papamoa Beach Papamoa
848|-40.01224932|176.5457751|1|200000|226 Porangahau Road Waipukurau
851|-46.11295412|168.9335786|1|220000|6 Merlin Place Gore
852|-35.5903731|174.2940048|1|255000|96 Valley Road Hikurangi
853|-35.82655562|174.4474245|2|390000|9 Pyle Road West One Tree Point Whangarei
854|-41.23619857|174.8077366|3|680000|2 Piper Way Newlands Wellington
855|-43.52616788|172.5317643|2|385000|77 Arcon Drive Broomfield Christchurch
856|-36.92007508|174.8644601|4|950000|65 Tiraumea Drive Pakuranga Auckland
861|-41.2885439|174.9042933|3|670000|30 Totara Street Eastbourne Lower Hutt
862|-39.14382685|174.1465613|2|370000|12 Dunn Street Egmont Village
864|-36.87209398|174.7285707|5|1280000|107 Western Springs Road Morningside Auckland
865|-36.91218228|174.8794436|4|1175000|20 Grassways Avenue Pakuranga Auckland
866|-40.33001975|175.6119681|1|250000|49 Abraham Crescent Milson Palmerston North
867|-38.6755536|178.047658|1|161000|293 Rutene Road Kaiti Gisborne
868|-38.00611033|175.3347765|2|365000|76 Loomb Place Te Awamutu
871|-46.43151635|168.3764138|1|165000|23 Kelso Place Strathern Invercargill
873|-37.76388043|175.2788505|2|430000|167B Clarkin Road Fairfield Hamilton
874|-43.51874028|172.7091634|2|325000|4 St Heliers Crescent Aranui Christchurch
876|-36.7840085|174.7214035|4|990000|408 Glenfield Road Glenfield Auckland
878|-40.94645612|175.6792306|1|240000|13 Churchill Avenue Lansdowne Masterton
879|-40.93141413|174.9847811|2|480000|80 Matai Road Raumati South Paraparaumu
880|-38.37123727|175.7767379|1|155000|18 Rimu Street Mangakino
884|-39.49803498|176.8666639|3|730000|46 Kapiti Drive Poraiti Napier
885|-39.65143248|176.8611856|2|445000|24 Symons Street Parkvale Hastings
886|-37.2359157|175.0161575|3|760000|42 Raithburn Terrace Pokeno
887|-41.0186188|175.5284428|1|230000|32 Rhodes Street Carterton
889|-43.56623137|172.6438913|2|475000|66 Corson Avenue Beckenham Christchurch
891|-40.90099948|174.9975643|3|730000|29 Campbell Avenue Paraparaumu
893|-43.56589945|172.6174537|2|435000|25 Stanbury Avenue Somerfield Christchurch
894|-37.69051972|176.2641536|2|470000|7 Hayley Grove Papamoa Beach Papamoa
895|-36.88222243|174.6444186|3|730000|4A Elcoat Avenue Henderson Auckland
896|-37.74528088|175.2873346|3|780000|6 Connor Court Huntington Hamilton
897|-36.90103518|174.6938662|3|890000|2125 Great North Road Avondale Auckland
898|-36.88180943|174.7908403|6|3500000|17 Omahu Road Remuera Auckland
900|-41.24711312|174.9317183|1|290000|22 Kairanga Crescent Wainuiomata Lower Hutt
901|-43.52669782|172.6019488|4|1050000|29 Straven Road Riccarton Christchurch
905|-43.88300515|171.7528787|2|550000|7 Primrose Place Allenton Ashburton
906|-39.07844222|174.0858983|2|470000|167C Brooklands Road Vogeltown New Plymouth
908|-36.9174714|174.7505491|4|960000|118 Melrose Road Mount Roskill Auckland
909|-45.87095595|170.6014228|1|295000|43 Greenacres Street Macandrew Bay Dunedin
910|-37.96782538|177.0472695|4|1020000|157 Pohutukawa Avenue Ohope
913|-37.7021477|176.1357913|2|367000|54 Westminster Drive Bethlehem Tauranga
914|-35.76732567|174.3616099|1|190000|72 Handforth Street Onerahi Whangarei
915|-43.57739753|172.5074462|3|670000|65 Cairnbrae Drive Prebbleton
920|-36.8899663|174.7555752|6|1625000|5 Ruapehu Street Mount Eden Auckland
921|-39.50085203|176.8925127|3|610000|48 Tom Parker Avenue Marewa Napier
922|-36.60332732|174.6647333|5|1200000|18 Timberland Drive Silverdale
923|-36.86399233|174.8626137|6|1500000|49 Pembroke Crescent Glendowie Auckland
924|-42.7242989|170.9722946|1|220000|200 Gibson Quay Hokitika
925|-37.0383273|174.920498|3|600000|46A Manuroa Road Takanini
927|-43.51887367|172.707353|1|150000|86 Rowses Road Aranui Christchurch
928|-46.42671078|168.3790393|2|360000|2 Gretna Street Heidelberg Invercargill
929|-39.89477803|176.6302094|1|149000|13 Russell Street Otane
930|-38.08114472|176.7075604|1|63000|13 Whitaker Street Kawerau
933|-36.85516372|174.6499207|4|1150000|3 Karamu Street Te Atatu Peninsula Auckland
935|-37.0041383|174.9044892|4|910000|10 Corokia Place Totara Heights Auckland
937|-39.51329923|176.8811935|2|365000|8 Clare Place Pirimai Napier
939|-36.878662|174.9034438|6|3300000|53 Takutai Avenue Half Moon Bay Auckland
940|-41.53987502|173.9672475|3|690000|31 Elisha Drive Witherlea Blenheim
943|-38.99049843|174.221537|2|305000|27 Battiscombe Terrace Waitara
944|-40.88119627|174.9889935|2|350000|8 Mahana Road Paraparaumu Beach Paraparaumu
945|-37.2445039|174.7264807|2|580000|39 Edgewater Parade Waiuku
946|-41.11531173|174.8737036|2|365000|35 Almora View Ascot Park Porirua
947|-36.81930312|174.6354636|4|1050000|9 Matisse Drive West Harbour Auckland
949|-36.98554633|174.8685982|3|730000|10 Leith Court Papatoetoe Auckland
950|-39.62256908|176.7792436|1|150000|19 Cabot Place Flaxmere Hastings
952|-36.87264062|174.9075417|4|910000|3/134 Bucklands Beach Road Bucklands Beach Auckland
953|-41.10998465|174.8462394|2|330000|23 Spur Grove Titahi Bay Porirua
954|-35.02525682|173.2548271|1|200000|45 Unahi Road Awanui
956|-36.91451055|174.724781|3|780000|1/45 White Swan Road Mount Roskill Auckland
959|-40.35917453|175.5913565|1|160000|175 Botanical Road Takaro Palmerston North
961|-43.50041797|172.2163417|2|410000|12 De Renzie Place Kirwee
962|-40.45567213|175.8366148|1|70000|31 Arthur Street Pahiatua
964|-43.51662182|172.5648263|2|520000|142 Maidstone Road Ilam Christchurch
965|-43.50556482|172.6243697|3|720000|108 Knowles Street St Albans Christchurch
967|-41.13535937|175.0390262|2|390000|16 Islington Street Trentham Upper Hutt
968|-37.02614402|174.9140055|2|570000|30 Limond Street Randwick Park Auckland
969|-41.1153591|174.8694242|2|560000|117 Eskdale Road Papakowhai Porirua
971|-37.02557007|175.8668731|2|570000|166 Pauanui Boulevard Pauanui
972|-36.92523707|174.6565642|4|910000|31 Frenz Drive Titirangi Auckland
973|-43.29147737|172.197752|3|750000|182 High Street Oxford
974|-37.82167628|175.3008793|2|495000|16 Briannarose Drive Fitzroy Hamilton
976|-40.61527115|175.2976407|1|225000|14 Highbury Drive Levin
977|-38.23384033|175.8699274|1|122000|8 Lauriston Street Tokoroa
979|-36.86758835|174.8545041|4|1120000|4 Miniver Street Glen Innes Auckland
980|-37.749504|175.2761565|2|460000|40 Wake Street Chartwell Hamilton
981|-37.2107074|174.8940566|3|880000|1 Dan Bryant Place Pukekohe
984|-40.42171512|175.5770954|1|210000|131 Whitmore Road Linton Palmerston North
985|-37.02992052|174.8690777|2|530000|9 Sealord Place Manurewa Auckland
987|-39.33714175|174.2848805|1|245000|49 Juliet Street Stratford
988|-46.09611977|168.9520645|1|190000|21 Nelson Street East Gore Gore
989|-43.38145118|172.6510338|2|380000|59 Akaroa Street Kaiapoi
991|-41.33608075|173.2094443|3|610000|17 Joyce Place Richmond
993|-36.58564523|174.6745142|5|1225000|58 Harvest Avenue Orewa
995|-36.94383591|174.9128405|4|1175000|14 Pikao Place East Tamaki Auckland
997|-36.88854868|174.6766563|5|1400000|119 Avondale Road Avondale Auckland
999|-37.01813367|174.8736147|2|540000|24 Healy Road Manurewa Auckland
1000|-41.32293457|173.2197875|2|345000|743 Main Road Stoke Stoke Nelson
1002|-36.88800702|174.6376911|3|770000|4C James Laurie Street Henderson Auckland
1004|-43.47111762|171.9043396|2|335000|218 Whitecliffs Road Glentunnel
1007|-40.32396323|175.6589569|2|480000|22 Galea Grove Kelvin Grove Palmerston North
1009|-38.00642535|177.2823664|1|185000|2 King Street Opotiki
1010|-39.67883023|175.7939437|1|143000|20 Kiwi Road Taihape
1012|-46.4224623|168.3627096|1|200000|305A Crinan Street Georgetown Invercargill
1013|-41.11294037|174.8354066|2|350000|17 Te Puke Street Titahi Bay Porirua
1014|-41.28138652|174.7601974|4|940000|26 Harbour View Road Northland Wellington
1015|-36.86925657|174.8272532|5|1280000|93 Fancourt Street Meadowbank Auckland
1017|-37.95212483|176.9873335|2|330000|1/34A Pohutu Street Whakatane
1018|-46.39825408|168.3727844|1|220000|172 King Street Windsor Invercargill
1021|-44.69578058|169.1746782|4|940000|13 Balneaves Lane Albert Town
1024|-37.67144923|175.1456418|2|390000|17 Newton Street Ngaruawahia
1025|-38.99810887|175.8116399|2|351000|15 Kokopu Street Turangi
1028|-37.79964367|174.873685|3|770000|39 Long Street Raglan
1029|-38.0056143|175.3379612|2|400000|149 Reynolds Drive Te Awamutu
1030|-36.97181462|174.8247325|3|600000|34 Lavinia Crescent Mangere East Auckland
1031|-36.89017872|174.6100472|3|840000|1 San Lorenzo Rise Henderson Auckland
1032|-36.87586987|174.6203283|3|840000|43 Sturges Road Henderson Auckland
1034|-37.74108948|176.1993377|2|490000|22 Bob Carter Place Welcome Bay Tauranga
1039|-40.35102123|175.636317|2|310000|16 Manson Street Terrace End Palmerston North
1040|-36.97158845|174.8837873|2|530000|14 Ingram Crescent Otara Auckland
1042|-37.64972085|176.0272801|3|850000|12A Kayelene Place Omokoroa
1047|-39.52970397|176.8607198|2|580000|8 McKeefry Avenue Greenmeadows Napier
1051|-43.57827293|172.6369486|2|530000|121 Kidson Terrace Cashmere Christchurch
1052|-36.610555|174.787797|5|1300000|6 Astrolabe Place Gulf Harbour Whangaparaoa
1056|-43.62910065|172.7304858|3|640000|8 Ngatea Road Diamond Harbour
1058|-36.9347662|174.8452635|3|780000|5 Walters Road Mount Wellington Auckland
1060|-39.07974443|174.0626653|1|295000|130 Pembroke Street Westown New Plymouth
1061|-36.8930332|174.8803964|6|1875000|3 Arkley Avenue Farm Cove Auckland
1063|-43.54977117|172.6047937|2|580000|17A Nairn Street Spreydon Christchurch
1065|-43.52170225|172.6313843|4|1080000|11 Peacock Street Christchurch Central Christchurch
1069|-40.9478143|175.6512461|3|790000|89 Cole Street Masterton
1072|-36.79976555|174.7103483|3|770000|8 Castleton Street Birkdale Auckland
1073|-38.13702327|176.302758|1|244000|29A Porikapa Road Owhata Rotorua
1076|-41.2179541|174.9288241|3|650000|6 Melvill Grove Waterloo Lower Hutt
1078|-43.5163774|172.7035386|1|295000|371 Pages Road Aranui Christchurch
1079|-36.93508503|174.8529315|3|640000|11 Deas Place Otahuhu Auckland
1081|-36.87030103|174.7076766|6|1700000|30 Montrose Street Point Chevalier Auckland
1082|-43.46995173|172.6203792|3|660000|41 Lowry Avenue Redwood Christchurch
1083|-43.37229532|172.6589697|3|710000|8 Dale Street Kaiapoi
1085|-40.11120122|176.2639391|1|119000|1116 Matamau Ormondville Road Ormondville
1086|-41.53290435|173.9467166|3|640000|16 Westhaven Place Redwoodtown Blenheim
1088|-43.54789512|172.6374906|2|325000|11 Hutcheson Street Sydenham Christchurch
1089|-40.21363687|176.093482|1|118000|19 Dublin Street Dannevirke
1091|-41.15594747|174.989997|1|275000|1/85 Kingsley Street Stokes Valley Lower Hutt
1094|-43.56145325|172.619354|2|550000|69 Roberta Drive Somerfield Christchurch
1095|-38.12532743|176.3028466|1|234000|1 Sequoia Crescent Owhata Rotorua
1097|-39.14460257|174.1463994|2|385000|18 Dunn Street Egmont Village
1100|-36.80481287|174.6899731|4|940000|24 Hadfield Street Beach Haven Auckland
1101|-37.91624833|175.470403|2|420000|315 Shakespeare Street Leamington Cambridge
1102|-41.29629452|174.8005846|2|340000|65B Roseneath Terrace Roseneath Wellington
1104|-39.07773823|174.0342037|2|335000|4 Barrett Road Spotswood New Plymouth
1108|-38.17895243|175.2310116|1|107000|118 Main North Road Otorohanga
1109|-41.20339918|174.9206963|2|570000|635 High Street Boulcott Lower Hutt
1110|-41.20274678|174.8779677|2|500000|52 Oakleigh Street Maungaraki Lower Hutt
1111|-44.41402777|171.2518878|1|255000|13 Flinders Street Kensington Timaru
1112|-36.77109648|174.7172953|3|680000|2/117 Spinella Drive Bayview Auckland
1113|-41.31281212|174.8197476|2|550000|42 Rex Street Miramar Wellington
1114|-46.24166397|169.7413148|1|215000|46 Lanark Street Balclutha
1115|-40.86592648|175.0204282|3|630000|17 Waimea Road Waikanae Beach Waikanae
1117|-43.48656843|172.5827063|3|710000|12 Elvira Court Bishopdale Christchurch
1124|-35.20898775|173.9402045|3|680000|9 Amber Lane Kerikeri
1125|-41.26813417|173.9069106|2|310000|7 Okiwa Place Anakiwa
1128|-37.76911713|175.2560218|2|455000|6 Garnett Avenue Forest Lake Hamilton
1130|-41.3461746|173.1884495|2|430000|1 Ledger Close Richmond
1131|-41.25931127|174.9405386|1|295000|44 Hinau Grove Wainuiomata Lower Hutt
1135|-39.02525297|174.1525492|2|475000|28 Dillon Drive Bell Block New Plymouth
1137|-36.79980215|174.7892891|6|9000000|1/6 St Leonards Road Hauraki Auckland
1139|-36.96855045|174.8762511|2|580000|11 Ross Avenue Otara Auckland
1140|-43.52563795|172.6295711|6|5700000|22 Peterborough Street Christchurch Central Christchurch
1141|-40.21420172|175.5645099|2|365000|37B North Street Feilding
1143|-37.7251124|175.2817486|2|490000|2 Hatfield Way Huntington Hamilton
1146|-36.89584388|174.8540431|3|840000|2/6 Green Road Panmure Auckland
1147|-37.0647434|174.9635039|2|570000|19 McEntee Street Papakura
1149|-41.2888101|173.2537831|2|550000|324A Princes Drive Britannia Heights Nelson
1150|-37.90234718|175.4781025|3|610000|55 Wordsworth Street Leamington Cambridge
1151|-37.54074775|175.1702424|2|320000|74 Russell Road Huntly
1152|-36.74125425|174.6934574|4|1125000|10 Wentworth Park Albany Auckland
1153|-46.13666152|167.9891588|1|150000|19 George Street Otautau
1154|-43.5447925|172.6959232|2|315000|73 Bayswater Crescent Bromley Christchurch
1155|-36.87801657|174.843409|4|1120000|5 Tisdall Crescent Saint Johns Auckland
1156|-41.25325972|174.9455909|1|260000|51 Dover Road Wainuiomata Lower Hutt
1157|-36.88995007|174.791777|6|1750000|19A Tawera Road Greenlane Auckland
1159|-41.24054465|173.3236061|2|540000|6 Werneth Ridge Atawhai Nelson
1160|-36.63606|174.751277|3|710000|20C Homestead Road Manly Whangaparaoa
1161|-41.29731717|174.7713081|2|570000|91A Webb Street Mount Cook Wellington
1162|-38.22349073|175.872632|1|165000|34 Pentland Terrace Tokoroa
1164|-37.96727695|177.0044641|2|540000|67 White Horse Drive Whakatane
1166|-38.64970053|178.030937|2|525000|9 Hill Road Whataupoko Gisborne
1169|-41.31235793|173.228076|2|375000|18 Marlowe Street Stoke Nelson
1171|-37.04400052|174.8963651|3|830000|54 Tington Avenue Wattle Downs Auckland
1172|-40.17895038|175.3864667|1|144000|3 Ward Street Bulls
1173|-36.80287375|174.7290581|4|1050000|37 Pupuke Road Birkenhead Auckland
1175|-43.47620408|172.6898195|3|670000|31 Mahuri Street Parklands Christchurch
1176|-46.09799375|168.9296498|2|480000|31 Thomas Street Gore
1180|-36.90576523|174.9139726|5|1325000|7 Spears Place Botany Downs Auckland
